
1630166842.652854,4142,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '4142'}
1630166886.441708,4142,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '4142'}
1630166892.918551,4142,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '4142'}
1630170025.172437,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:155.7373027700218,917.8609044907834,103.09844948661654,582.424096070079,0,0,0,0', 'worker-id': '4142'}
1630170030.184192,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:155.79431383961048,918.0742221562658,103.1790218472227,582.4348375891166,0,0,0,0', 'worker-id': '4142'}
1630170035.190492,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:155.85704987183988,918.2513403590169,103.2209451096255,582.4349382590651,0,0,0,0', 'worker-id': '4142'}
1630170036.752955,4142,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '4142', 'stage': 3}
1630170037.937923,4142,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.5871428571428572,0.9514285714285714]', 'worker-id': '4142', 'stage': 3}
1630170037.939552,4142,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4142'}
1630170038.13307,4142,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '4142'}
1630170040.292223,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:155.9522255167793,918.4743003108659,103.32036686723096,582.434956128554,0,0,0,0', 'worker-id': '4142'}
1630170044.715919,4142,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '4142', 'stage': 3}
1630170045.220848,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:158.30788382452616,918.6453958612124,103.42392987642629,582.4349584223814,0,0,0,0', 'worker-id': '4142'}
1630170047.242145,4142,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8242857142857143,0.3985714285714286]', 'worker-id': '4142', 'stage': 3}
1630170047.457272,4142,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '4142'}
1630170047.980543,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:164.32802019397798,918.6820969249511,103.42901146757761,582.4487691130946,0,0,0,0', 'worker-id': '4142'}
1630170047.985779,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:164.32802019397798,918.6820969249511,103.42901146757761,582.4487691130946,0,0,0,0', 'worker-id': '4142'}
1630170048.195805,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:164.4634431817578,918.6848552407453,103.42944812247816,582.4512460558145,0,0,0,0', 'worker-id': '4142'}
1630170048.209203,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:164.4634431817578,918.6848552407453,103.42944812247816,582.4512460558145,0,0,0,0', 'worker-id': '4142'}
1630170048.49078,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:165.29719546686064,918.6991948230266,103.43612530893967,582.4541151089245,0,0,0,0', 'worker-id': '4142'}
1630170048.496356,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:165.29719546686064,918.6991948230266,103.43612530893967,582.4541151089245,0,0,0,0', 'worker-id': '4142'}
1630170048.698682,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:165.49610395438023,918.7023846567072,103.43722729271856,582.4545276522143,0,0,0,0', 'worker-id': '4142'}
1630170048.699212,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:165.49610395438023,918.7023846567072,103.43722729271856,582.4545276522143,0,0,0,0', 'worker-id': '4142'}
1630170048.940151,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170048.939369,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170048.945446,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170050.840273,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170051.99966,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170056.771209,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170057.378626,4142,{'stage': 3, 'action': 'stage-complete', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170057.383244,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170060.530997,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170065.516357,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170070.541756,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170075.526472,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170080.559448,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170085.52054,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170090.509595,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170095.656417,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170100.564874,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170105.595362,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170110.530876,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170115.506016,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170120.61611,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170125.623412,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170130.534417,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170135.560636,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170140.547834,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170145.580574,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170150.584973,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170155.600633,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170160.566187,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170165.514747,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170170.563678,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170175.573416,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170180.606859,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170185.560109,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170190.642984,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170195.517085,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170200.504691,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170205.528193,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170210.552733,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170215.555975,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170220.528744,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170225.583363,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170230.601653,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170235.61019,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170240.520543,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170245.555383,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170250.507497,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170255.509627,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170260.573526,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170265.58635,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170270.5707,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170275.515864,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170280.564193,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170285.514278,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170290.514368,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170295.532595,4142,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:165.58755553444612,918.7038897751464,103.43771029569419,582.4547170003768,0,0,0,0', 'worker-id': '4142'}
1630170436.188958,4142,{'stage': 0, 'action': 'opened-page', 'worker-id': '4142'}
1630170441.379323,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,0,0,0,0', 'worker-id': '4142'}
1630170446.280278,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,0,0,0,0', 'worker-id': '4142'}
1630170451.210511,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,0,0,0,0', 'worker-id': '4142'}
1630170456.18538,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,0,0,0,0', 'worker-id': '4142'}
1630170461.217251,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,0,0,0,0', 'worker-id': '4142'}
1630170466.230162,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,0,0,0,0', 'worker-id': '4142'}
1630170468.162084,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170471.184904,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,0,0,0,0', 'worker-id': '4142'}
1630170476.258091,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:0,0,0,0,0,0,0,0', 'worker-id': '4142'}
1630170476.408536,4142,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8014285714285714,0.85]', 'worker-id': '4142', 'stage': 2}
1630170477.721287,4142,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '4142', 'stage': 2}
1630170481.273975,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:23.999999999999993,0,0,0,0,0,0,0', 'worker-id': '4142'}
1630170483.35954,4142,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.85,0.7414285714285714]', 'worker-id': '4142', 'stage': 2}
1630170486.181786,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:48.999999999999986,0,0,0,28.99,0,0,0', 'worker-id': '4142'}
1630170491.19355,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:74.00999999999999,0,0,0,79.01,0,0,0', 'worker-id': '4142'}
1630170495.997631,4142,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '4142'}
1630170496.224391,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:99.005,0,0,0,129,0,0,0', 'worker-id': '4142'}
1630170501.230807,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:124.005,0,0,0,179,0,0,0', 'worker-id': '4142'}
1630170503.520693,4142,{'stage': 2, 'action': 'robot UGV1 idle', 'worker-id': '4142'}
1630170506.186024,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:135.505,0,0,0,228.98999999999998,0,0,0', 'worker-id': '4142'}
1630170507.601992,4142,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '4142', 'stage': 2}
1630170510.809216,4142,{'stage': 2, 'action': 'robot UAV1 idle', 'worker-id': '4142'}
1630170511.185005,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:135.505,0,0,0,274.99999999999994,0,0,0', 'worker-id': '4142'}
1630170513.665352,4142,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8371428571428572,0.5971428571428572]', 'worker-id': '4142', 'stage': 2}
1630170515.83735,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170516.239507,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:135.505,0,0,0,302.99999999999994,0,0,0', 'worker-id': '4142'}
1630170519.335281,4142,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8157142857142857,0.7457142857142857]', 'worker-id': '4142', 'stage': 2}
1630170521.188319,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:145.005,0,0,0,352.98999999999995,0,0,0', 'worker-id': '4142'}
1630170523.287753,4142,{'stage': 2, 'action': 'robot UAV1 idle', 'worker-id': '4142'}
1630170526.191145,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:170,0,0,0,373.97999999999996,0,0,0', 'worker-id': '4142'}
1630170531.313496,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:195.005,0,0,0,373.97999999999996,0,0,0', 'worker-id': '4142'}
1630170532.726099,4142,{'stage': 2, 'action': 'cache connected count', 'object': 0, 'worker-id': '4142'}
1630170533.813279,4142,{'stage': 2, 'action': 'robot UGV1 idle', 'worker-id': '4142'}
1630170534.976508,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170536.185788,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:208.005,0,0,0,373.97999999999996,0,0,0', 'worker-id': '4142'}
1630170536.615566,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170537.988691,4142,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.81,0.7857142857142857]', 'worker-id': '4142', 'stage': 2}
1630170538.685579,4142,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '4142'}
1630170540.054896,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170541.240626,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:225.99,0,0,0,373.97999999999996,0,0,0', 'worker-id': '4142'}
1630170541.387083,4142,{'stage': 2, 'action': 'robot UGV1 idle', 'worker-id': '4142'}
1630170545.203877,4142,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.81,0.7342857142857143]', 'worker-id': '4142', 'stage': 2}
1630170546.571845,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:233.08999999999997,0,0,0,373.97999999999996,0,0,0', 'worker-id': '4142'}
1630170547.310584,4142,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170551.259481,4142,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '4142', 'stage': 2}
1630170551.264086,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.49499999999998,0,0,0,373.97999999999996,0,0,0', 'worker-id': '4142'}
1630170552.948262,4142,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8842857142857142,0.4857142857142857]', 'worker-id': '4142', 'stage': 2}
1630170556.273344,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.49499999999998,0,0,0,406.97999999999996,0,0,0', 'worker-id': '4142'}
1630170558.473528,4142,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '4142', 'stage': 2}
1630170561.231763,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.49499999999998,0,0,0,428.97999999999996,0,0,0', 'worker-id': '4142'}
1630170565.357,4142,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '4142', 'stage': 2}
1630170566.20699,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.49499999999998,0,0,0,428.97999999999996,0,0,0', 'worker-id': '4142'}
1630170571.101851,4142,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.42142857142857143,0.78]', 'worker-id': '4142', 'stage': 2}
1630170571.230881,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.49499999999998,1.005,0,0,428.97999999999996,0,0,0', 'worker-id': '4142'}
1630170572.591267,4142,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '4142', 'stage': 2}
1630170574.226908,4142,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.36142857142857143,0.7971428571428572]', 'worker-id': '4142', 'stage': 2}
1630170576.241689,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.49499999999998,25.999999999999996,0,0,428.97999999999996,19.990000000000002,0,0', 'worker-id': '4142'}
1630170577.747279,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170579.370192,4142,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7842857142857143,0.7285714285714285]', 'worker-id': '4142', 'stage': 2}
1630170579.386439,4142,{'stage': 2, 'action': 'cache connected count', 'object': 0, 'worker-id': '4142'}
1630170580.589222,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170581.263503,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:247.99499999999998,50.99999999999999,0,0,428.97999999999996,69.99000000000001,0,0', 'worker-id': '4142'}
1630170581.732162,4142,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8357142857142857,0.7814285714285715]', 'worker-id': '4142', 'stage': 2}
1630170586.245785,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:272.99,75.995,0,0,428.97999999999996,119.97999999999999,0,0', 'worker-id': '4142'}
1630170589.594496,4142,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '4142'}
1630170589.87756,4142,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170590.286347,4142,{'stage': 2, 'action': 'robot UAV2 idle', 'worker-id': '4142'}
1630170591.20435,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:290.99499999999995,101,0,0,428.97999999999996,160.97999999999996,0,0', 'worker-id': '4142'}
1630170592.438582,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170594.619481,4142,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8242857142857143,0.7285714285714285]', 'worker-id': '4142', 'stage': 2}
1630170595.087348,4142,{'stage': 2, 'action': 'cache connected count', 'object': 0, 'worker-id': '4142'}
1630170596.028592,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170596.195283,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:298.98999999999995,125.99499999999999,0,0,428.97999999999996,160.97999999999996,0,0', 'worker-id': '4142'}
1630170596.494922,4142,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170597.756257,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170598.361053,4142,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8057142857142857,0.7842857142857143]', 'worker-id': '4142', 'stage': 2}
1630170598.965037,4142,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170600.522201,4142,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8057142857142857,0.7842857142857143]', 'worker-id': '4142', 'stage': 2}
1630170600.8445,4142,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170601.185431,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:304.49999999999994,150.99999999999997,0,0,428.97999999999996,160.97999999999996,0,0', 'worker-id': '4142'}
1630170601.986634,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170602.934034,4142,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8228571428571428,0.7928571428571428]', 'worker-id': '4142', 'stage': 2}
1630170603.293454,4142,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '4142'}
1630170603.574269,4142,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170605.750387,4142,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '4142', 'stage': 2}
1630170606.185877,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:307.49499999999995,175.99999999999997,0,0,428.97999999999996,160.97999999999996,0,0', 'worker-id': '4142'}
1630170606.861992,4142,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8785714285714286,0.49714285714285716]', 'worker-id': '4142', 'stage': 2}
1630170607.591175,4142,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '4142', 'stage': 2}
1630170609.493462,4142,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8714285714285714,0.55]', 'worker-id': '4142', 'stage': 2}
1630170610.323456,4142,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8585714285714285,0.5628571428571428]', 'worker-id': '4142', 'stage': 2}
1630170610.692178,4142,{'stage': 2, 'action': 'robot UGV2 idle', 'worker-id': '4142'}
1630170611.189343,4142,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:307.49499999999995,198.49999999999997,0,0,440.97999999999996,160.97999999999996,0,0', 'worker-id': '4142'}
1630170611.440986,4142,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4142', 'stage': 2}
1630170612.184466,4142,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8228571428571428,0.7214285714285714]', 'worker-id': '4142', 'stage': 2}
