
1629214413.642514,7490,{'tag': 'Whatisyourage', 'type': 'dropdown', 'selection': 1, 'worker-id': '7490'}
1629217148.243756,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.48714285714285716,0.9]', 'worker-id': '7490', 'stage': 0}
1629217149.018757,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5071428571428571,0.85]', 'worker-id': '7490', 'stage': 0}
1629217149.777793,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.47285714285714286,0.8271428571428572]', 'worker-id': '7490', 'stage': 0}
1629217163.34461,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 0}
1629217165.34638,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.4042857142857143,0.6571428571428571]', 'worker-id': '7490', 'stage': 0}
1629217197.839127,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.48428571428571426,0.6028571428571429]', 'worker-id': '7490', 'stage': 0}
1629217226.162461,7490,{'stage': 0, 'action': 'cache connected count', 'object': 1, 'worker-id': '7490'}
1629217235.206944,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 0}
1629217236.257204,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.4757142857142857,0.6528571428571428]', 'worker-id': '7490', 'stage': 0}
1629217237.315505,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 0}
1629217240.781033,7490,{'action': 'deselect-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 0}
1629217247.414016,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 0}
1629217250.398709,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.33714285714285713,0.7828571428571428]', 'worker-id': '7490', 'stage': 0}
1629217253.401081,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.2642857142857143,0.8371428571428572]', 'worker-id': '7490', 'stage': 0}
1629217255.649572,7490,{'stage': 0, 'action': 'cache connected count', 'object': 0, 'worker-id': '7490'}
1629217255.839844,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217255.841028,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217256.085566,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217256.086469,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217256.327742,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217256.329982,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217256.591368,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217256.595267,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217256.828401,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217256.834813,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217256.845929,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217265.015744,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217267.15833,7490,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,164.94,338.0900000000003,0', 'worker-id': '7490'}
1629217360.201553,7490,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '7490'}
1629217510.161626,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217510.74734,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.83,0.8714285714285714]', 'worker-id': '7490', 'stage': 1}
1629217521.637281,7490,{'action': 'deselect-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217526.269992,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217526.952388,7490,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217529.006064,7490,{'action': 'deselect-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217539.823235,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217540.507165,7490,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217541.023265,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.78,0.8742857142857143]', 'worker-id': '7490', 'stage': 1}
1629217560.437059,7490,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '7490', 'stage': 1}
1629217561.961618,7490,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.1957142857142857,0.7971428571428572]', 'worker-id': '7490', 'stage': 1}
1629217573.591917,7490,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '7490', 'stage': 1}
1629217574.821488,7490,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.55,0.46714285714285714]', 'worker-id': '7490', 'stage': 1}
1629217594.202888,7490,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '7490', 'stage': 1}
1629217594.966942,7490,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.8328571428571429,0.3742857142857143]', 'worker-id': '7490', 'stage': 1}
1629217599.31198,7490,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.8057142857142857,0.8228571428571428]', 'worker-id': '7490', 'stage': 1}
1629217601.825963,7490,{'action': 'remove-waypoint', 'target': 'UAV4', 'worker-id': '7490', 'stage': 1}
1629217603.754272,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217605.215705,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8471428571428572,0.8128571428571428]', 'worker-id': '7490', 'stage': 1}
1629217609.055122,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8371428571428572,0.8171428571428572]', 'worker-id': '7490', 'stage': 1}
1629217629.721889,7490,{'stage': 1, 'action': 'collected cache', 'worker-id': '7490'}
1629217638.358444,7490,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '7490', 'stage': 1}
1629217639.334636,7490,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.21428571428571427,0.38]', 'worker-id': '7490', 'stage': 1}
1629217651.595761,7490,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.17714285714285713,0.7928571428571428]', 'worker-id': '7490', 'stage': 1}
1629217653.331724,7490,{'action': 'remove-waypoint', 'target': 'UAV3', 'worker-id': '7490', 'stage': 1}
1629217653.965348,7490,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '7490', 'stage': 1}
1629217654.54712,7490,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.16428571428571428,0.7957142857142857]', 'worker-id': '7490', 'stage': 1}
1629217670.958972,7490,{'stage': 1, 'action': 'collected cache', 'worker-id': '7490'}
1629217678.096686,7490,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.8642857142857143,0.8371428571428572]', 'worker-id': '7490', 'stage': 1}
1629217680.138066,7490,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '7490', 'stage': 1}
1629217681.954528,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217682.696472,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8628571428571429,0.8757142857142857]', 'worker-id': '7490', 'stage': 1}
1629217696.266304,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8757142857142857,0.9557142857142857]', 'worker-id': '7490', 'stage': 1}
1629217724.330974,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.18142857142857144,0.37714285714285717]', 'worker-id': '7490', 'stage': 1}
1629217725.577219,7490,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217727.049692,7490,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '7490', 'stage': 1}
1629217727.866077,7490,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.16428571428571428,0.3742857142857143]', 'worker-id': '7490', 'stage': 1}
1629217742.270193,7490,{'stage': 1, 'action': 'collected cache', 'worker-id': '7490'}
1629217746.737438,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217748.42645,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8185714285714286,0.95]', 'worker-id': '7490', 'stage': 1}
1629217752.019877,7490,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '7490', 'stage': 1}
1629217752.820252,7490,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.89,0.24285714285714285]', 'worker-id': '7490', 'stage': 1}
1629217763.053976,7490,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.7114285714285714,0.8742857142857143]', 'worker-id': '7490', 'stage': 1}
1629217765.28474,7490,{'action': 'remove-waypoint', 'target': 'UAV4', 'worker-id': '7490', 'stage': 1}
1629217766.798422,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217767.983147,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.6857142857142857,0.89]', 'worker-id': '7490', 'stage': 1}
1629217776.552242,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8957142857142857,0.2057142857142857]', 'worker-id': '7490', 'stage': 1}
1629217778.838242,7490,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '7490', 'stage': 1}
1629217781.482961,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.9757142857142858,0.93]', 'worker-id': '7490', 'stage': 1}
1629217786.496439,7490,{'stage': 1, 'action': 'collected cache', 'worker-id': '7490'}
1629217816.017455,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.96,0.7885714285714286]', 'worker-id': '7490', 'stage': 1}
1629217841.919951,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7428571428571429,0.7757142857142857]', 'worker-id': '7490', 'stage': 1}
1629217861.193008,7490,{'stage': 1, 'action': 'collected cache', 'worker-id': '7490'}
1629217861.338904,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:725.0220408780635,369.4908339203112,723.0534772617938,621.8264033436866', 'worker-id': '7490'}
1629217861.407599,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:725.0220408780635,369.4908339203112,723.0534772617938,621.8264033436866', 'worker-id': '7490'}
1629217861.625467,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:725.3897820382601,369.49250681691086,723.054925709768,621.8267576523667', 'worker-id': '7490'}
1629217861.62931,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:725.3897820382601,369.49250681691086,723.054925709768,621.8267576523667', 'worker-id': '7490'}
1629217861.850386,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:726.8642701065878,369.4941169116151,723.0564827801517,621.8293974106444', 'worker-id': '7490'}
1629217861.851341,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:726.8642701065878,369.4941169116151,723.0564827801517,621.8293974106444', 'worker-id': '7490'}
1629217862.083695,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:727.6026391716407,369.49582980248647,723.0573713840326,621.8295654801592', 'worker-id': '7490'}
1629217862.086619,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:727.6026391716407,369.49582980248647,723.0573713840326,621.8295654801592', 'worker-id': '7490'}
1629217862.395618,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:728.3395395046774,369.49612231368565,723.0580925738037,621.8311654742299', 'worker-id': '7490'}
1629217862.405041,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:728.3395395046774,369.49612231368565,723.0580925738037,621.8311654742299', 'worker-id': '7490'}
1629217862.404406,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:728.3395395046774,369.49612231368565,723.0580925738037,621.8311654742299', 'worker-id': '7490'}
1629217864.668279,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:728.3395395046774,369.49612231368565,723.0580925738037,621.8311654742299', 'worker-id': '7490'}
1629217872.784956,7490,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:728.3395395046774,369.49612231368565,723.0580925738037,621.8311654742299', 'worker-id': '7490'}
1629218155.340781,7490,{'stage': 0, 'action': 'opened-page', 'worker-id': '7490'}
1629218191.650037,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218203.124959,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8028571428571428,0.7457142857142857]', 'worker-id': '7490', 'stage': 2}
1629218214.581897,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 2}
1629218218.228495,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.1457142857142857,0.7214285714285714]', 'worker-id': '7490', 'stage': 2}
1629218221.819189,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218223.950403,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.9014285714285715,0.43]', 'worker-id': '7490', 'stage': 2}
1629218228.461585,7490,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '7490', 'stage': 2}
1629218231.323178,7490,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.5671428571428572,0.3385714285714286]', 'worker-id': '7490', 'stage': 2}
1629218235.072945,7490,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '7490', 'stage': 2}
1629218236.653068,7490,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.1957142857142857,0.31]', 'worker-id': '7490', 'stage': 2}
1629218248.166756,7490,{'action': 'remove-waypoint', 'target': 'UAV3', 'worker-id': '7490', 'stage': 2}
1629218249.345518,7490,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '7490', 'stage': 2}
1629218249.490311,7490,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '7490', 'stage': 2}
1629218250.984816,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218251.223515,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218259.091399,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218260.319425,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8485714285714285,0.6014285714285714]', 'worker-id': '7490', 'stage': 2}
1629218273.282196,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218274.670867,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8314285714285714,0.8385714285714285]', 'worker-id': '7490', 'stage': 2}
1629218281.068776,7490,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '7490'}
1629218281.858721,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218285.995115,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218286.721589,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8771428571428571,0.52]', 'worker-id': '7490', 'stage': 2}
1629218292.198019,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8814285714285715,0.5128571428571429]', 'worker-id': '7490', 'stage': 2}
1629218292.20072,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218292.201556,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218292.554846,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218293.028866,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218293.762558,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218294.173336,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218295.659796,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218296.350986,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218296.95551,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8728571428571429,0.49]', 'worker-id': '7490', 'stage': 2}
1629218299.906517,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218301.549239,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218301.853889,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8085714285714286,0.7442857142857143]', 'worker-id': '7490', 'stage': 2}
1629218305.439842,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218305.994463,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218321.291384,7490,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '7490', 'stage': 2}
1629218328.987347,7490,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '7490', 'stage': 2}
1629218335.093185,7490,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.73,0.39285714285714285]', 'worker-id': '7490', 'stage': 2}
1629218340.2913,7490,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '7490', 'stage': 2}
1629218341.690293,7490,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.11142857142857143,0.7785714285714286]', 'worker-id': '7490', 'stage': 2}
1629218368.724677,7490,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '7490'}
1629218370.362149,7490,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '7490', 'stage': 2}
1629218370.570984,7490,{'action': 'remove-waypoint', 'target': 'UAV4', 'worker-id': '7490', 'stage': 2}
1629218378.599217,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218379.602188,7490,{'action': 'add-invalid-waypoint', 'target': 'UGV4', 'location': '[0.3871428571428571,0.8928571428571429]', 'worker-id': '7490', 'stage': 2}
1629218383.849528,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218384.2837,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218385.512745,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218386.007503,7490,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.6057142857142858,0.9157142857142857]', 'worker-id': '7490', 'stage': 2}
1629218394.941668,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218396.132896,7490,{'action': 'add-invalid-waypoint', 'target': 'UGV4', 'location': '[0.41,0.8828571428571429]', 'worker-id': '7490', 'stage': 2}
1629218398.215665,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218398.660896,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218399.449498,7490,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.5371428571428571,0.8885714285714286]', 'worker-id': '7490', 'stage': 2}
1629218415.4186,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218416.664618,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.9071428571428571,0.41285714285714287]', 'worker-id': '7490', 'stage': 2}
1629218420.272867,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218422.802165,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218425.984086,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218428.04493,7490,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.6114285714285714,0.8657142857142858]', 'worker-id': '7490', 'stage': 2}
1629218436.908774,7490,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218447.558329,7490,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '7490', 'stage': 2}
1629218448.782132,7490,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.12428571428571429,0.6428571428571429]', 'worker-id': '7490', 'stage': 2}
1629218454.523514,7490,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '7490', 'stage': 2}
1629218465.580762,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218470.426833,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218471.399409,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7142857142857143,0.8528571428571429]', 'worker-id': '7490', 'stage': 2}
1629218473.008276,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218473.146196,7490,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '7490'}
1629218473.330816,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218477.868718,7490,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '7490', 'stage': 2}
1629218478.68954,7490,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.35285714285714287,0.6371428571428571]', 'worker-id': '7490', 'stage': 2}
1629218490.976198,7490,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '7490', 'stage': 2}
1629218491.053234,7490,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.5828571428571429,0.34714285714285714]', 'worker-id': '7490', 'stage': 2}
1629218496.295973,7490,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '7490'}
1629218502.030418,7490,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '7490', 'stage': 2}
1629218509.140136,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218510.578329,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8742857142857143,0.46]', 'worker-id': '7490', 'stage': 2}
1629218511.456205,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218512.420172,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218513.913424,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8742857142857143,0.4642857142857143]', 'worker-id': '7490', 'stage': 2}
1629218514.662579,7490,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '7490'}
1629218514.933233,7490,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218516.212102,7490,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '7490', 'stage': 2}
1629218516.868236,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8657142857142858,0.5785714285714286]', 'worker-id': '7490', 'stage': 2}
1629218517.627203,7490,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8628571428571429,0.5928571428571429]', 'worker-id': '7490', 'stage': 2}
1629218519.959666,7490,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218520.873582,7490,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '7490'}
1629218520.874337,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8042857142857143,0.6942857142857143]', 'worker-id': '7490', 'stage': 2}
1629218521.390225,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218526.201814,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.6114285714285714,0.9085714285714286]', 'worker-id': '7490', 'stage': 2}
1629218526.354877,7490,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '7490'}
1629218526.555495,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218527.864527,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8142857142857143,0.6685714285714286]', 'worker-id': '7490', 'stage': 2}
1629218528.054755,7490,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '7490'}
1629218528.630664,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218537.184992,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8185714285714286,0.8142857142857143]', 'worker-id': '7490', 'stage': 2}
1629218537.965125,7490,{'stage': 2, 'action': 'cache connected count', 'object': 3, 'worker-id': '7490'}
1629218538.436489,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218546.946648,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8457142857142858,0.6371428571428571]', 'worker-id': '7490', 'stage': 2}
1629218547.426038,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218550.778741,7490,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '7490'}
1629218550.778146,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8742857142857143,0.41285714285714287]', 'worker-id': '7490', 'stage': 2}
1629218550.865855,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218553.208339,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8385714285714285,0.7971428571428572]', 'worker-id': '7490', 'stage': 2}
1629218553.209111,7490,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '7490'}
1629218553.816212,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
1629218554.238335,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7928571428571428,0.8185714285714286]', 'worker-id': '7490', 'stage': 2}
1629218554.735519,7490,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7585714285714286,0.8514285714285714]', 'worker-id': '7490', 'stage': 2}
1629218555.011475,7490,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '7490', 'stage': 2}
