
1630339443.037005,8997,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '8997'}
1630339500.709402,8997,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '8997'}
1630342824.027702,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:608.1611360889084,605.0009316505002,471.1817764888544,404.3722448083677,0,0,0,0', 'worker-id': '8997'}
1630342826.611329,8997,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.40714285714285714,0.4857142857142857]', 'worker-id': '8997', 'stage': 3}
1630342827.671169,8997,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.45,0.5442857142857143]', 'worker-id': '8997', 'stage': 3}
1630342829.037857,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:608.166040838209,609.9802811668972,471.1820546243295,404.38015438207634,0,0,0,0', 'worker-id': '8997'}
1630342829.1615,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 3}
1630342830.006862,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.12571428571428572,0.6171428571428571]', 'worker-id': '8997', 'stage': 3}
1630342830.149657,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342831.345464,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.14285714285714285,0.6157142857142858]', 'worker-id': '8997', 'stage': 3}
1630342831.355795,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342831.533555,8997,{'stage': 3, 'action': 'robot UGV3 is no longer idle', 'worker-id': '8997'}
1630342833.666725,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.14,0.7614285714285715]', 'worker-id': '8997', 'stage': 3}
1630342834.054759,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:608.1661089703346,618.0288740585187,483.051481473224,404.3802284779312,0,0,0,0', 'worker-id': '8997'}
1630342835.444589,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 3}
1630342837.374472,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8457142857142858,0.5114285714285715]', 'worker-id': '8997', 'stage': 3}
1630342837.405186,8997,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '8997'}
1630342837.484117,8997,{'stage': 3, 'action': 'robot UGV4 is no longer idle', 'worker-id': '8997'}
1630342838.662854,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8257142857142857,0.43142857142857144]', 'worker-id': '8997', 'stage': 3}
1630342839.025364,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:608.1661164956538,626.9931896530859,506.801230412093,404.5605840590648,0,0,0,0', 'worker-id': '8997'}
1630342842.649408,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.42714285714285716,0.6314285714285715]', 'worker-id': '8997', 'stage': 3}
1630342843.515189,8997,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '8997', 'stage': 3}
1630342844.028036,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:608.166117369565,649.4217418938704,537.8180342232868,423.7272657954509,0,0,0,0', 'worker-id': '8997'}
1630342844.3085,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630342844.761662,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.43142857142857144,0.6842857142857143]', 'worker-id': '8997', 'stage': 3}
1630342845.144383,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342846.648856,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.45571428571428574,0.6571428571428571]', 'worker-id': '8997', 'stage': 3}
1630342846.747402,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342846.946182,8997,{'stage': 3, 'action': 'robot UGV1 is no longer idle', 'worker-id': '8997'}
1630342849.051995,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:614.7779880956213,681.4846164822341,568.1909776007886,454.0935701460403,0,0,0,0', 'worker-id': '8997'}
1630342852.195572,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342853.547981,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 3}
1630342854.041965,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:645.2878219596982,711.172318762106,587.3895200758182,478.75811058043104,0,0,0,0', 'worker-id': '8997'}
1630342854.28273,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.06571428571428571,0.7728571428571429]', 'worker-id': '8997', 'stage': 3}
1630342854.368309,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342855.64461,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.11714285714285715,0.7814285714285715]', 'worker-id': '8997', 'stage': 3}
1630342855.745669,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342855.841783,8997,{'stage': 3, 'action': 'robot UGV3 is no longer idle', 'worker-id': '8997'}
1630342859.046493,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:675.1841505697771,736.9721888426096,601.9973070786875,501.90671258139054,0,0,0,0', 'worker-id': '8997'}
1630342859.540769,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342860.789639,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.08714285714285715,0.78]', 'worker-id': '8997', 'stage': 3}
1630342860.93261,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342862.179925,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.08428571428571428,0.7742857142857142]', 'worker-id': '8997', 'stage': 3}
1630342863.205649,8997,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '8997'}
1630342864.040015,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:706.3007038676019,737.4578340626721,612.6330079517662,527.8758909685065,0,0,0,0', 'worker-id': '8997'}
1630342865.570852,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342866.148982,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342867.447973,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.11857142857142858,0.8228571428571428]', 'worker-id': '8997', 'stage': 3}
1630342867.542429,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342872.572103,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:721.0704162305514,737.492650409022,623.3706228150332,528.036467034034,0,0,0,0', 'worker-id': '8997'}
1630342874.036016,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:721.0717160668758,737.5239870826188,623.3734914623362,528.0366466451644,0,0,0,0', 'worker-id': '8997'}
1630342875.974028,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8771428571428571,0.39285714285714285]', 'worker-id': '8997', 'stage': 3}
1630342876.815548,8997,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '8997', 'stage': 3}
1630342878.788015,8997,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV3', 'worker-id': '8997'}
1630342878.801381,8997,{'stage': 3, 'action': 'cache collected', 'cacheId': 4, 'worker-id': '8997'}
1630342879.064159,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:721.0717755829747,737.5510853805462,626.3479845163967,528.036663552672,0,0,0,0', 'worker-id': '8997'}
1630342881.748234,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630342883.024843,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.3242857142857143,0.61]', 'worker-id': '8997', 'stage': 3}
1630342883.06737,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342883.160036,8997,{'stage': 3, 'action': 'robot UGV1 is no longer idle', 'worker-id': '8997'}
1630342883.253437,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342884.030787,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:721.0905975363617,737.5731190344679,626.3490942359321,528.0366650796391,0,0,0,0', 'worker-id': '8997'}
1630342884.99094,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.32571428571428573,0.6128571428571429]', 'worker-id': '8997', 'stage': 3}
1630342885.109257,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342885.658276,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.32571428571428573,0.6128571428571429]', 'worker-id': '8997', 'stage': 3}
1630342885.805124,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.32571428571428573,0.6128571428571429]', 'worker-id': '8997', 'stage': 3}
1630342885.96178,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.32571428571428573,0.6128571428571429]', 'worker-id': '8997', 'stage': 3}
1630342887.55856,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.30714285714285716,0.5671428571428572]', 'worker-id': '8997', 'stage': 3}
1630342887.961691,8997,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630342888.161672,8997,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630342888.567778,8997,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630342889.049959,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:735.4235086850306,737.5977687178732,626.349120181755,528.0366652568613,0,0,0,0', 'worker-id': '8997'}
1630342889.178063,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.30714285714285716,0.5671428571428572]', 'worker-id': '8997', 'stage': 3}
1630342890.406549,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 3}
1630342891.050138,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8442857142857143,0.3842857142857143]', 'worker-id': '8997', 'stage': 3}
1630342891.150753,8997,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '8997'}
1630342892.412886,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8428571428571429,0.3657142857142857]', 'worker-id': '8997', 'stage': 3}
1630342894.389238,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:764.9539469787044,737.6263178262163,626.3491219830735,528.8237087914939,0,0,0,0', 'worker-id': '8997'}
1630342896.915311,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8671428571428571,0.38285714285714284]', 'worker-id': '8997', 'stage': 3}
1630342898.948816,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.2257142857142857,0.7928571428571428]', 'worker-id': '8997', 'stage': 3}
1630342899.038976,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:795.0753136585458,737.6597306085674,626.3491221048275,546.0851683544537,0,0,0,0', 'worker-id': '8997'}
1630342899.650929,8997,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '8997', 'stage': 3}
1630342900.454578,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 3}
1630342901.4491,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.3242857142857143,0.8128571428571428]', 'worker-id': '8997', 'stage': 3}
1630342901.555778,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342901.752024,8997,{'stage': 3, 'action': 'robot UGV3 is no longer idle', 'worker-id': '8997'}
1630342903.553993,8997,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '8997'}
1630342904.038283,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:822.8574201767866,737.6965829824733,630.8346804543146,575.6306113777725,0,0,0,0', 'worker-id': '8997'}
1630342905.258715,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.38571428571428573,0.7657142857142857]', 'worker-id': '8997', 'stage': 3}
1630342907.23879,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342909.071179,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:845.422619468455,737.7381323167974,639.0422048945111,575.8900364864727,0,0,0,0', 'worker-id': '8997'}
1630342910.203499,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8742857142857143,0.38142857142857145]', 'worker-id': '8997', 'stage': 3}
1630342910.956385,8997,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '8997', 'stage': 3}
1630342911.764687,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 3}
1630342912.289796,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 3}
1630342912.990055,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8985714285714286,0.39]', 'worker-id': '8997', 'stage': 3}
1630342914.031412,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:845.4339665621967,737.7815409285497,667.7017559827616,576.7883899853274,0,0,0,0', 'worker-id': '8997'}
1630342918.103017,8997,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '8997'}
1630342918.275214,8997,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV4', 'worker-id': '8997'}
1630342918.276754,8997,{'stage': 3, 'action': 'cache collected', 'cacheId': 2, 'worker-id': '8997'}
1630342919.04018,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:845.4340494044114,737.830396632784,696.935376974148,595.3758203488082,0,0,0,0', 'worker-id': '8997'}
1630342919.459398,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.73,0.43857142857142856]', 'worker-id': '8997', 'stage': 3}
1630342919.55236,8997,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '8997'}
1630342919.63872,8997,{'stage': 3, 'action': 'robot UGV4 is no longer idle', 'worker-id': '8997'}
1630342921.469628,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630342922.008297,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.26285714285714284,0.47285714285714286]', 'worker-id': '8997', 'stage': 3}
1630342924.039853,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:853.3294964615565,737.8762833244367,726.1689608892896,597.531588098515,0,0,0,0', 'worker-id': '8997'}
1630342929.033486,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:883.9327554773802,737.9230503864948,755.4025429013227,607.233897414063,0,0,0,0', 'worker-id': '8997'}
1630342929.277015,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 3}
1630342929.934292,8997,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '8997', 'stage': 3}
1630342930.138547,8997,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '8997', 'stage': 3}
1630342930.358546,8997,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '8997', 'stage': 3}
1630342930.541573,8997,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '8997'}
1630342930.801737,8997,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '8997', 'stage': 3}
1630342933.821376,8997,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.3585714285714286,0.36714285714285716]', 'worker-id': '8997', 'stage': 3}
1630342934.072503,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:913.9262287241911,738.0397577748334,769.6706411536378,624.2524543804693,0,0,0,0', 'worker-id': '8997'}
1630342934.367921,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342937.108242,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630342937.57939,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 3}
1630342938.474076,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630342939.040553,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:917.7113544430905,738.0777993899023,796.1958541038668,652.3172524788833,0,0,0,0', 'worker-id': '8997'}
1630342939.191202,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.2985714285714286,0.42714285714285716]', 'worker-id': '8997', 'stage': 3}
1630342941.404438,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342941.751985,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 3}
1630342942.215002,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.4785714285714286,0.8514285714285714]', 'worker-id': '8997', 'stage': 3}
1630342942.551074,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342943.409096,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.4757142857142857,0.8228571428571428]', 'worker-id': '8997', 'stage': 3}
1630342943.73457,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342944.211187,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:923.2932150001822,738.1004828431334,810.9298026572767,680.9665448169391,0,0,0,0', 'worker-id': '8997'}
1630342944.849394,8997,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '8997'}
1630342948.422221,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.4742857142857143,0.8171428571428572]', 'worker-id': '8997', 'stage': 3}
1630342948.579268,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342948.938691,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342949.041967,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:950.0312986112975,738.1389233522013,810.9459787061568,685.7897755242159,0,0,0,0', 'worker-id': '8997'}
1630342949.586652,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.47285714285714286,0.7971428571428572]', 'worker-id': '8997', 'stage': 3}
1630342950.162196,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342950.894861,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.46285714285714286,0.8128571428571428]', 'worker-id': '8997', 'stage': 3}
1630342950.924874,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342951.517358,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.46285714285714286,0.8128571428571428]', 'worker-id': '8997', 'stage': 3}
1630342951.539022,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342951.654285,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.46285714285714286,0.8128571428571428]', 'worker-id': '8997', 'stage': 3}
1630342951.740508,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342951.797264,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.46285714285714286,0.8128571428571428]', 'worker-id': '8997', 'stage': 3}
1630342952.317519,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.42,0.6928571428571428]', 'worker-id': '8997', 'stage': 3}
1630342953.442781,8997,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '8997', 'stage': 3}
1630342954.035489,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:950.9037081403233,738.1804524386415,813.3447483927525,685.789987790088,0,0,0,0', 'worker-id': '8997'}
1630342956.003069,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630342959.049032,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:950.9038936340183,738.2285262006103,826.2647826065831,685.7900165627767,0,0,0,0', 'worker-id': '8997'}
1630342959.80406,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 3}
1630342960.757308,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630342961.406352,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.30428571428571427,0.2742857142857143]', 'worker-id': '8997', 'stage': 3}
1630342964.039833,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:960.8353008025829,738.2788197914829,855.0016297140803,685.7900197395231,0,0,0,0', 'worker-id': '8997'}
1630342965.950946,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342966.694297,8997,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630342966.73705,8997,{'stage': 3, 'action': 'robot UGV1 is no longer idle', 'worker-id': '8997'}
1630342966.955266,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342969.043052,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:982.266907609233,738.3360317129392,868.881202194113,685.79002014198,0,0,0,0', 'worker-id': '8997'}
1630342970.368095,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.29714285714285715,0.2542857142857143]', 'worker-id': '8997', 'stage': 3}
1630342970.379087,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342971.209779,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.29714285714285715,0.2542857142857143]', 'worker-id': '8997', 'stage': 3}
1630342971.3283,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342973.601491,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.29714285714285715,0.2542857142857143]', 'worker-id': '8997', 'stage': 3}
1630342973.755239,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342974.045575,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:982.304550379105,738.3939630313589,868.8815101174807,685.790020184904,0,0,0,0', 'worker-id': '8997'}
1630342976.011672,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.2557142857142857,0.5]', 'worker-id': '8997', 'stage': 3}
1630342976.428238,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630342977.429161,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.22142857142857142,0.5028571428571429]', 'worker-id': '8997', 'stage': 3}
1630342978.091465,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.18,0.46285714285714286]', 'worker-id': '8997', 'stage': 3}
1630342979.054256,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:982.8148930720128,738.4539957808851,868.8815528224253,685.7900201899248,0,0,0,0', 'worker-id': '8997'}
1630342979.681699,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.21,0.37285714285714283]', 'worker-id': '8997', 'stage': 3}
1630342981.677451,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 3}
1630342982.484861,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.6685714285714286,0.5828571428571429]', 'worker-id': '8997', 'stage': 3}
1630342982.558904,8997,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '8997'}
1630342983.721972,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.6742857142857143,0.6171428571428571]', 'worker-id': '8997', 'stage': 3}
1630342983.751302,8997,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '8997'}
1630342983.935152,8997,{'stage': 3, 'action': 'robot UGV4 is no longer idle', 'worker-id': '8997'}
1630342984.039209,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:989.7411226624583,738.5170278295507,868.8815575076728,685.8116026068533,0,0,0,0', 'worker-id': '8997'}
1630342989.050387,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:997.5884433386592,738.5877479867918,868.8815580993487,709.003763092625,0,0,0,0', 'worker-id': '8997'}
1630342991.952906,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 3}
1630342992.745441,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630342992.750073,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.53,0.86]', 'worker-id': '8997', 'stage': 3}
1630342992.936677,8997,{'stage': 3, 'action': 'robot UGV3 is no longer idle', 'worker-id': '8997'}
1630342994.040514,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:1025.843702175419,738.6653993491333,870.8222121745852,737.855010304257,0,0,0,0', 'worker-id': '8997'}
1630342998.960023,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 3}
1630342999.044216,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:1048.5086498648811,738.7504433497891,901.695933211292,769.7752276190585,0,0,0,0', 'worker-id': '8997'}
1630343001.870491,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 3}
1630343002.552884,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.5671428571428572,0.96]', 'worker-id': '8997', 'stage': 3}
1630343004.031027,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:1063.3999364452436,738.7735288739541,928.7217523517719,800.4677329563575,0,0,0,0', 'worker-id': '8997'}
1630343004.550395,8997,{'stage': 3, 'action': 'robot UGV4 is idle', 'worker-id': '8997'}
1630343008.909862,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8157142857142857,0.6585714285714286]', 'worker-id': '8997', 'stage': 3}
1630343009.046396,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:1080.1446094128737,738.8234030424816,959.3692343372203,804.8494953625523,0,0,0,0', 'worker-id': '8997'}
1630343011.153313,8997,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '8997', 'stage': 3}
1630343012.352656,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 3}
1630343012.997233,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.8057142857142857,0.6457142857142857]', 'worker-id': '8997', 'stage': 3}
1630343013.339347,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
1630343013.525671,8997,{'stage': 3, 'action': 'cache returned', 'cacheId': 16, 'worker-id': '8997'}
1630343014.030178,8997,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:1108.3671385664868,739.0966546523501,990.5559520517944,806.0890022246595,0,0,0,0', 'worker-id': '8997'}
1630343014.551449,8997,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '8997'}
1630343016.496659,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 3}
1630343017.262052,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.25285714285714284,0.31857142857142856]', 'worker-id': '8997', 'stage': 3}
1630343017.556517,8997,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '8997'}
