
1629222947.216643,9115,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '9115'}
1629222970.298735,9115,{'stage': 'tutorial', 'action': 'DID NOT consent to study', 'worker-id': '9115'}
1629223451.543885,9115,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '9115'}
1629223456.896289,9115,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '9115'}
1629223506.673115,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629223522.512734,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629223529.00573,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629223531.857571,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629223534.450192,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629223538.152771,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629226440.075368,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8128571428571428,0.8971428571428571]', 'worker-id': '9115', 'stage': 1}
1629226456.070586,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8514285714285714,0.96]', 'worker-id': '9115', 'stage': 1}
1629226481.305597,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.9085714285714286,0.9742857142857143]', 'worker-id': '9115', 'stage': 1}
1629226492.215666,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.94,0.8942857142857142]', 'worker-id': '9115', 'stage': 1}
1629226493.730386,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.9628571428571429,0.9285714285714286]', 'worker-id': '9115', 'stage': 1}
1629226494.686631,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226495.142757,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226495.574782,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.9628571428571429,0.9328571428571428]', 'worker-id': '9115', 'stage': 1}
1629226508.647681,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.9471428571428572,0.8757142857142857]', 'worker-id': '9115', 'stage': 1}
1629226512.851137,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.9157142857142857,0.8528571428571429]', 'worker-id': '9115', 'stage': 1}
1629226517.512326,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226517.799696,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.9685714285714285,0.8514285714285714]', 'worker-id': '9115', 'stage': 1}
1629226525.130472,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8971428571428571,0.8471428571428572]', 'worker-id': '9115', 'stage': 1}
1629226536.517501,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226537.173924,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8471428571428572,0.8042857142857143]', 'worker-id': '9115', 'stage': 1}
1629226540.176837,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8428571428571429,0.7771428571428571]', 'worker-id': '9115', 'stage': 1}
1629226554.316152,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7528571428571429,0.7714285714285715]', 'worker-id': '9115', 'stage': 1}
1629226556.401196,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7614285714285715,0.8314285714285714]', 'worker-id': '9115', 'stage': 1}
1629226557.33381,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.79,0.8771428571428571]', 'worker-id': '9115', 'stage': 1}
1629226567.463126,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226567.830179,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226568.518102,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226569.158316,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8785714285714286,0.78]', 'worker-id': '9115', 'stage': 1}
1629226590.186384,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.88,0.7328571428571429]', 'worker-id': '9115', 'stage': 1}
1629226603.018362,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226606.839551,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8442857142857143,0.7742857142857142]', 'worker-id': '9115', 'stage': 1}
1629226608.974535,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8642857142857143,0.7714285714285715]', 'worker-id': '9115', 'stage': 1}
1629226616.752743,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.86,0.7785714285714286]', 'worker-id': '9115', 'stage': 1}
1629226621.769879,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226622.353001,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226624.808484,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.8371428571428572,0.7771428571428571]', 'worker-id': '9115', 'stage': 1}
1629226631.365491,9115,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '9115', 'stage': 1}
1629226632.333708,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.8185714285714286,0.8314285714285714]', 'worker-id': '9115', 'stage': 1}
1629226633.647332,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.8371428571428572,0.7914285714285715]', 'worker-id': '9115', 'stage': 1}
1629226647.164826,9115,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '9115', 'stage': 1}
1629226647.686462,9115,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '9115', 'stage': 1}
1629226648.756633,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.68,0.9242857142857143]', 'worker-id': '9115', 'stage': 1}
1629226649.546368,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.7414285714285714,0.9214285714285714]', 'worker-id': '9115', 'stage': 1}
1629226659.159909,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.8342857142857143,0.7814285714285715]', 'worker-id': '9115', 'stage': 1}
1629226705.210716,9115,{'stage': 1, 'action': 'collected cache', 'worker-id': '9115'}
1629226717.857268,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.8814285714285715,0.7557142857142857]', 'worker-id': '9115', 'stage': 1}
1629226741.249148,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.81,0.7857142857142857]', 'worker-id': '9115', 'stage': 1}
1629226742.964149,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.64,0.4757142857142857]', 'worker-id': '9115', 'stage': 1}
1629226798.801408,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.5742857142857143,0.48142857142857143]', 'worker-id': '9115', 'stage': 1}
1629226809.610589,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.49,0.4857142857142857]', 'worker-id': '9115', 'stage': 1}
1629226820.212826,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.42857142857142855,0.48857142857142855]', 'worker-id': '9115', 'stage': 1}
1629226828.373351,9115,{'stage': 1, 'action': 'collected cache', 'worker-id': '9115'}
1629226831.742941,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.2742857142857143,0.38857142857142857]', 'worker-id': '9115', 'stage': 1}
1629226832.9621,9115,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '9115', 'stage': 1}
1629226833.800418,9115,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '9115', 'stage': 1}
1629226834.882265,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.3914285714285714,0.42714285714285716]', 'worker-id': '9115', 'stage': 1}
1629226854.149604,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.23857142857142857,0.46]', 'worker-id': '9115', 'stage': 1}
1629226855.016918,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.24142857142857144,0.42]', 'worker-id': '9115', 'stage': 1}
1629226856.191678,9115,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '9115', 'stage': 1}
1629226857.292233,9115,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '9115', 'stage': 1}
1629226857.895462,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.24,0.42]', 'worker-id': '9115', 'stage': 1}
1629226881.501886,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.30714285714285716,0.5042857142857143]', 'worker-id': '9115', 'stage': 1}
1629226882.266142,9115,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '9115', 'stage': 1}
1629226882.793013,9115,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '9115', 'stage': 1}
1629226883.226184,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.30714285714285716,0.5042857142857143]', 'worker-id': '9115', 'stage': 1}
1629226900.0551,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.19714285714285715,0.49714285714285716]', 'worker-id': '9115', 'stage': 1}
1629226901.651321,9115,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '9115', 'stage': 1}
1629226901.978425,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.2042857142857143,0.5314285714285715]', 'worker-id': '9115', 'stage': 1}
1629226912.56499,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.14142857142857143,0.4714285714285714]', 'worker-id': '9115', 'stage': 1}
1629226917.766216,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.09285714285714286,0.45]', 'worker-id': '9115', 'stage': 1}
1629226948.094714,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.055714285714285716,0.3557142857142857]', 'worker-id': '9115', 'stage': 1}
1629226959.700913,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.1,0.27714285714285714]', 'worker-id': '9115', 'stage': 1}
1629226972.455396,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.13857142857142857,0.24428571428571427]', 'worker-id': '9115', 'stage': 1}
1629226990.887703,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.2342857142857143,0.19]', 'worker-id': '9115', 'stage': 1}
1629226996.97454,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.34285714285714286,0.25142857142857145]', 'worker-id': '9115', 'stage': 1}
1629226997.164469,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766812871745,1322.910221990675,3.1705080866452238,3.1574474636292202', 'worker-id': '9115'}
1629226997.168048,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766812871745,1322.910221990675,3.1705080866452238,3.1574474636292202', 'worker-id': '9115'}
1629226997.410987,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766816885961,1323.222485179672,3.1714418603918912,3.1585404831035637', 'worker-id': '9115'}
1629226997.427692,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766816885961,1323.222485179672,3.1714418603918912,3.1585404831035637', 'worker-id': '9115'}
1629226997.663655,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766822907287,1323.6368139850422,3.173672115990188,3.160785838416476', 'worker-id': '9115'}
1629226997.687791,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766822907287,1323.6368139850422,3.173672115990188,3.160785838416476', 'worker-id': '9115'}
1629226997.867864,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766830935721,1324.1084861247946,3.175841124654937,3.161479689444499', 'worker-id': '9115'}
1629226997.87014,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766830935721,1324.1084861247946,3.175841124654937,3.161479689444499', 'worker-id': '9115'}
1629226998.125286,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766830935721,1324.1084861247946,3.175841124654937,3.161479689444499', 'worker-id': '9115'}
1629226998.126784,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766830935721,1324.1084861247946,3.175841124654937,3.161479689444499', 'worker-id': '9115'}
1629226998.179205,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766830935721,1324.1084861247946,3.175841124654937,3.161479689444499', 'worker-id': '9115'}
1629227001.426227,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766830935721,1324.1084861247946,3.175841124654937,3.161479689444499', 'worker-id': '9115'}
1629227007.718861,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766830935721,1324.1084861247946,3.175841124654937,3.161479689444499', 'worker-id': '9115'}
1629227008.440559,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766830935721,1324.1084861247946,3.175841124654937,3.161479689444499', 'worker-id': '9115'}
1629227008.998532,9115,{'stage': 1, 'action': 'stage-complete', 'object': 'distance-traveled:644.8766830935721,1324.1084861247946,3.175841124654937,3.161479689444499', 'worker-id': '9115'}
1629227265.125914,9115,{'stage': 0, 'action': 'opened-page', 'worker-id': '9115'}
1629227265.136998,9115,{'stage': 0, 'action': 'opened-page', 'worker-id': '9115'}
1629227270.306042,9115,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '9115', 'stage': 2}
1629227271.392358,9115,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.81,0.82]', 'worker-id': '9115', 'stage': 2}
1629227280.027068,9115,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '9115'}
1629227280.108737,9115,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '9115', 'stage': 2}
1629227282.677527,9115,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8757142857142857,0.47714285714285715]', 'worker-id': '9115', 'stage': 2}
1629227285.451317,9115,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227288.412121,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.4114285714285714,0.69]', 'worker-id': '9115', 'stage': 2}
1629227292.92649,9115,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '9115'}
1629227297.335249,9115,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '9115', 'stage': 2}
1629227301.984312,9115,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227304.389568,9115,{'action': 'add-invalid-waypoint', 'target': 'UGV4', 'location': '[0.13428571428571429,0.8814285714285715]', 'worker-id': '9115', 'stage': 2}
1629227305.213221,9115,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227306.396892,9115,{'action': 'add-invalid-waypoint', 'target': 'UGV4', 'location': '[0.30428571428571427,0.9257142857142857]', 'worker-id': '9115', 'stage': 2}
1629227312.727423,9115,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227319.881888,9115,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227323.774954,9115,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.7014285714285714,0.6371428571428571]', 'worker-id': '9115', 'stage': 2}
1629227329.611954,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227337.583292,9115,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227347.402557,9115,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227348.460864,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.5657142857142857,0.5071428571428571]', 'worker-id': '9115', 'stage': 2}
1629227361.556151,9115,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '9115', 'stage': 2}
1629227362.58294,9115,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.7628571428571429,0.3414285714285714]', 'worker-id': '9115', 'stage': 2}
1629227369.34667,9115,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '9115'}
1629227384.588733,9115,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227385.495147,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.26857142857142857,0.35428571428571426]', 'worker-id': '9115', 'stage': 2}
1629227387.432113,9115,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227388.351354,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.5528571428571428,0.36]', 'worker-id': '9115', 'stage': 2}
1629227393.440631,9115,{'stage': 2, 'action': 'cache connected count', 'object': 3, 'worker-id': '9115'}
1629227394.320206,9115,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227397.069915,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.29714285714285715,0.32142857142857145]', 'worker-id': '9115', 'stage': 2}
1629227404.56355,9115,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '9115'}
1629227405.033117,9115,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227405.854148,9115,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227406.159561,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.6642857142857143,0.5085714285714286]', 'worker-id': '9115', 'stage': 2}
1629227406.811074,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.6671428571428571,0.5071428571428571]', 'worker-id': '9115', 'stage': 2}
1629227407.027196,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.7185714285714285,0.5471428571428572]', 'worker-id': '9115', 'stage': 2}
1629227407.225731,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.7185714285714285,0.5471428571428572]', 'worker-id': '9115', 'stage': 2}
1629227407.785766,9115,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227408.40976,9115,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.6928571428571428,0.5885714285714285]', 'worker-id': '9115', 'stage': 2}
1629227408.451375,9115,{'stage': 2, 'action': 'cache connected count', 'object': 3, 'worker-id': '9115'}
1629227409.605377,9115,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227411.136631,9115,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.3,0.36714285714285716]', 'worker-id': '9115', 'stage': 2}
1629227412.301085,9115,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.7528571428571429,0.57]', 'worker-id': '9115', 'stage': 2}
1629227412.788965,9115,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227413.122739,9115,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227417.303219,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227418.156941,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.4185714285714286,0.7014285714285714]', 'worker-id': '9115', 'stage': 2}
1629227423.519609,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.63,0.6271428571428571]', 'worker-id': '9115', 'stage': 2}
1629227425.085052,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227425.468754,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227426.338512,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.6442857142857142,0.6485714285714286]', 'worker-id': '9115', 'stage': 2}
1629227427.098364,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227427.797354,9115,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227428.289869,9115,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.4785714285714286,0.64]', 'worker-id': '9115', 'stage': 2}
1629227453.787839,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227455.28684,9115,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227456.503083,9115,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227457.23318,9115,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227459.589994,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227461.17102,9115,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '9115', 'stage': 2}
1629227463.069277,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.5571428571428572,0.74]', 'worker-id': '9115', 'stage': 2}
1629227472.32603,9115,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '9115', 'stage': 2}
1629227473.16089,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227474.752986,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.3442857142857143,0.6028571428571429]', 'worker-id': '9115', 'stage': 2}
1629227489.352292,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227490.608766,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.45714285714285713,0.5257142857142857]', 'worker-id': '9115', 'stage': 2}
1629227502.088193,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.3842857142857143,0.3842857142857143]', 'worker-id': '9115', 'stage': 2}
1629227513.310289,9115,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227514.101338,9115,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.4642857142857143,0.45714285714285713]', 'worker-id': '9115', 'stage': 2}
1629227517.587973,9115,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227518.602903,9115,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227519.233736,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.29285714285714287,0.4042857142857143]', 'worker-id': '9115', 'stage': 2}
1629227520.136671,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.2885714285714286,0.40714285714285714]', 'worker-id': '9115', 'stage': 2}
1629227520.47788,9115,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '9115'}
1629227520.863303,9115,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227521.549997,9115,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227522.32391,9115,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.5842857142857143,0.43714285714285717]', 'worker-id': '9115', 'stage': 2}
1629227523.293784,9115,{'stage': 2, 'action': 'cache connected count', 'object': 3, 'worker-id': '9115'}
1629227523.678287,9115,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '9115', 'stage': 2}
1629227527.292613,9115,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '9115', 'stage': 2}
1629227527.701333,9115,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.37142857142857144,0.7214285714285714]', 'worker-id': '9115', 'stage': 2}
1629227534.861979,9115,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '9115', 'stage': 2}
1629227536.18344,9115,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227536.774613,9115,{'action': 'add-invalid-waypoint', 'target': 'UGV4', 'location': '[0.3028571428571429,0.51]', 'worker-id': '9115', 'stage': 2}
1629227537.975703,9115,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.31,0.61]', 'worker-id': '9115', 'stage': 2}
1629227541.760739,9115,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227542.691445,9115,{'action': 'add-invalid-waypoint', 'target': 'UGV4', 'location': '[0.30857142857142855,0.4471428571428571]', 'worker-id': '9115', 'stage': 2}
1629227543.370922,9115,{'action': 'add-invalid-waypoint', 'target': 'UGV4', 'location': '[0.2957142857142857,0.51]', 'worker-id': '9115', 'stage': 2}
1629227543.991461,9115,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.2914285714285714,0.56]', 'worker-id': '9115', 'stage': 2}
1629227548.412016,9115,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.29,0.48]', 'worker-id': '9115', 'stage': 2}
1629227562.042472,9115,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227562.529547,9115,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '9115', 'stage': 2}
1629227563.906913,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227564.875922,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.18142857142857144,0.23857142857142857]', 'worker-id': '9115', 'stage': 2}
1629227572.063757,9115,{'stage': 2, 'action': 'cache connected count', 'object': 4, 'worker-id': '9115'}
1629227572.75759,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227573.36067,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227573.942118,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.15428571428571428,0.43]', 'worker-id': '9115', 'stage': 2}
1629227577.928677,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227578.442999,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227579.217276,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.27,0.45285714285714285]', 'worker-id': '9115', 'stage': 2}
1629227580.23388,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227581.125167,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.27714285714285714,0.48142857142857143]', 'worker-id': '9115', 'stage': 2}
1629227581.722899,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227582.116315,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
1629227582.564254,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.27714285714285714,0.48142857142857143]', 'worker-id': '9115', 'stage': 2}
1629227583.125125,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 2}
